communication_round,Loss,Accuracy,Time
139,0.005988891587846526,82.58,328.0078616142273
140,0.005602747769323803,84.33,347.88800859451294
141,0.005390658360775903,85.25,345.75004982948303
142,0.006819754499047731,82.66,256.867794752121
143,0.0037737969808824753,84.5,445.9341547489166
144,0.005322508672259918,82.94,364.56421971321106
145,0.007318350023450683,83.87,355.33962774276733
146,0.005171673111109028,83.73,306.73861813545227
147,0.007160202233126972,83.07,324.66255736351013
148,0.006063093282635668,83.36,359.1432857513428
149,0.005111795423766668,84.47,335.0856807231903
150,0.0073315073818517856,83.44,278.3025915622711
151,0.005616573426943336,84.83,329.36563301086426
152,0.005047271107041866,84.92,319.07810163497925
153,0.00471018306294471,84.66,363.9619200229645
154,0.007158455362056173,85.04,329.8051896095276
155,0.005806942414259336,84.97,354.99771332740784
156,0.006700185791235315,85.25,295.65623807907104
157,0.00391271593067435,83.6,353.3029136657715
158,0.004428519842870468,85.48,330.4762976169586
159,0.0049729830770538575,85.16,350.0900526046753
160,0.004302879363111172,83.82,262.8052623271942
161,0.0057646835251249735,84.63,374.96371269226074
162,0.005936500126863425,84.77,310.60934567451477
163,0.004045572385821253,84.52,356.6974184513092
164,0.005788516182568401,83.65,364.1607792377472
165,0.005072273486078109,85.69,304.9992914199829
166,0.0059654767671168275,83.82,432.171359539032
167,0.005284712194266047,83.6,309.7142028808594
168,0.004117874475025258,83.73,372.82048892974854
169,0.004365836821114902,83.21,335.6789104938507
170,0.005914876725320149,84.9,378.15852522850037
171,0.004380202593305986,84.16,308.9814832210541
172,0.003244118283731288,85.1,348.11978459358215
173,0.00421108695540587,84.95,408.389461517334
174,0.0033466849546542297,84.65,382.88454723358154
175,0.0024346355910233306,84.86,288.0025625228882
176,0.002582740488889388,84.23,375.7654631137848
177,0.004195148193512058,85.66,288.71767950057983
178,0.006294893783006924,84.27,384.72845673561096
179,0.004127200102828327,85.19,337.2188024520874
180,0.004580520720428792,84.69,401.53773069381714
181,0.004034579052747437,84.52,417.97859287261963
182,0.004266336669902815,82.75,390.10311222076416
183,0.0026073342168583327,83.95,397.5853385925293
184,0.007999737698749268,84.25,424.11103320121765
185,0.005231750843855929,84.43,426.43349266052246
186,0.008840388450733597,85.47,408.5294749736786
187,0.002511981959708375,84.87,436.1034586429596
188,0.004692398082591938,84.35,456.86719131469727
189,0.005920087174362898,82.22,412.0271461009979
190,0.004259071036734914,85.09,339.83474254608154
191,0.003165335659947579,84.9,376.50217056274414
192,0.003718381419073693,84.26,432.8662021160126
193,0.004579231671816771,84.73,402.4645664691925
194,0.004433611711218412,85.55,312.71084237098694
195,0.0031889584894286152,84.29,345.98081278800964
196,0.003575422143347014,83.69,341.14390087127686
197,0.003450923921937691,84.91,353.27413725852966
198,0.0030375531689807184,84.28,299.9513750076294
199,0.0038823134457919815,85.04,369.4712772369385
200,0.0030310536473895657,83.0,353.6442725658417
