communication_round,Loss,Accuracy,Time
92,0.03234224843773593,68.74,573.8346629142761
93,0.03664926446192751,75.52,590.0918841362
94,0.030562902271592158,73.83,604.5287547111511
95,0.033407913345120485,74.12,651.85613322258
96,0.03268827044597202,73.22,654.9478886127472
97,0.02913040484615282,74.52,679.7919116020203
98,0.030542012882645485,70.99,615.9245257377625
99,0.02941643282388166,75.81,738.1651899814606
100,0.03155337343607735,75.49,757.5499429702759
101,0.030478047078279037,70.38,786.6661360263824
102,0.03319257303048777,74.26,790.3262631893158
103,0.029344709236149225,75.78,859.2422194480896
104,0.03149964654038859,72.3,772.3459408283234
105,0.03252898586923214,72.35,786.4718616008759
106,0.033023964936503926,71.65,704.2743649482727
107,0.03358389852135551,74.85,671.9323885440826
108,0.03197523913459968,70.8,639.6496272087097
109,0.03451204024640691,72.51,615.6843285560608
110,0.03417241492557717,72.79,558.0786185264587
111,0.03267370439681979,71.28,568.6432704925537
112,0.03441882353882954,71.17,516.0582544803619
113,0.03256004063600585,71.56,579.3342337608337
114,0.030207294662122623,73.44,559.1364846229553
115,0.028716249556466004,71.87,588.4282007217407
116,0.02993991210884467,73.85,551.8955833911896
117,0.025429922883250845,71.59,547.9142451286316
118,0.029772106300802802,71.94,533.4133975505829
119,0.030691363523094855,74.29,555.0354537963867
120,0.027375637057054168,73.58,559.7163598537445
121,0.03285744082784006,72.21,536.091438293457
122,0.034951256592179084,71.11,540.3807892799377
123,0.03424241942991074,73.25,493.9759855270386
124,0.03068102677722643,72.48,524.0965223312378
125,0.025187243935045445,72.45,562.8582851886749
126,0.030440728598253357,69.45,521.0759723186493
127,0.030012094152933995,72.27,543.5882716178894
128,0.030070000006691643,72.65,569.1578006744385
129,0.03133820613119777,70.86,520.9273195266724
130,0.033871565459614464,72.03,499.5805284976959
131,0.03248864960660008,71.21,543.2096073627472
132,0.03071355858140289,71.69,545.706958770752
133,0.03143569161046619,73.74,498.4872133731842
134,0.028512309475307383,72.06,562.6046011447906
135,0.031440775466956894,69.02,464.7506537437439
136,0.031404953244895076,72.68,516.02978515625
137,0.03088665023142554,68.65,499.06351137161255
138,0.03195726480675075,68.31,517.5661358833313
139,0.03047856875763928,70.85,508.61419200897217
140,0.03062093969728274,73.07,552.3674204349518
141,0.030377447345733867,69.29,535.7447943687439
142,0.03155148742499386,70.29,475.85542273521423
143,0.026647124378293408,71.41,594.1437735557556
144,0.028699670279804072,70.17,564.2921333312988
145,0.03358642172530447,67.33,538.8008599281311
146,0.0339314666324064,71.21,513.0887832641602
147,0.03236359962136369,65.5,504.4229927062988
148,0.033927685666297454,69.01,567.3287057876587
149,0.03362321066269123,68.73,523.5617182254791
150,0.03499436241491207,68.13,502.2433223724365
151,0.03549019551134299,68.62,514.2392580509186
152,0.03258123141078673,67.57,553.5016493797302
153,0.033888634293746736,69.19,548.6693093776703
154,0.03371256353993962,69.74,546.0592601299286
155,0.03367888789243073,70.24,554.2952563762665
156,0.037306566752276005,68.2,494.9100456237793
157,0.03140139718344294,67.31,532.4256551265717
158,0.03608395932052197,68.45,524.958179473877
159,0.03311206526092259,67.74,546.9332320690155
160,0.03636454702271076,66.68,458.6739614009857
161,0.03360202244165848,68.04,542.8742213249207
162,0.03575932033093783,64.25,501.40763568878174
163,0.03754138618519518,66.02,530.7296149730682
164,0.03662776601231265,66.8,532.6485528945923
165,0.03460951071510792,67.46,508.86202931404114
166,0.036042220905754443,64.83,575.648529291153
167,0.03591550640027381,68.04,507.4045476913452
168,0.03687945511699481,66.37,535.3214707374573
169,0.03554459612250719,64.96,524.9942851066589
