communication_round,Loss,Accuracy,Time
122,0.012558279150058832,82.85,540.7028956413269
123,0.01088564328895998,84.55,498.31344079971313
124,0.011675740752065471,85.74,504.467355966568
125,0.007244348001808412,85.96,563.017852306366
126,0.009793545912397401,83.58,506.5267057418823
127,0.010635609920177029,84.33,534.8075194358826
128,0.00757068217531408,84.78,550.4718544483185
129,0.009763437301483605,83.78,501.911328792572
130,0.00944127799683198,82.18,519.9758884906769
131,0.011655905662063735,85.71,548.0959765911102
132,0.008224887722668484,82.49,582.4482126235962
133,0.009857949069843351,84.85,523.5920970439911
134,0.007633500074564019,83.56,567.1417179107666
135,0.009122062119112023,83.46,498.70939540863037
136,0.012236284086381253,84.08,526.3644461631775
137,0.008789252272759623,85.34,522.6332261562347
138,0.006636012589067497,85.64,523.1000082492828
139,0.007740333686256794,82.5,511.2440867424011
140,0.008741529102218608,84.33,563.7610533237457
141,0.010233361945051873,84.81,518.2853376865387
142,0.009708058862476509,82.41,483.4759840965271
143,0.006668596746445367,85.22,588.665919303894
144,0.007320211027981885,83.09,577.4801831245422
145,0.010170502253871243,82.87,536.6646318435669
146,0.007860004357797105,83.19,516.532356262207
147,0.00876352680373551,84.61,510.93679094314575
148,0.007804901499344473,84.11,549.7921543121338
149,0.010233515124436699,84.16,533.9353668689728
150,0.007112862812684091,84.12,492.45304822921753
151,0.00945568969735986,84.27,509.6011004447937
152,0.006637945441282924,85.21,542.0457949638367
153,0.00754151854811425,84.78,528.1728432178497
154,0.008249120785240585,85.45,543.3895180225372
155,0.00716695971734257,85.24,537.3081603050232
156,0.009899928396148585,85.4,508.8848249912262
157,0.006479143401640031,81.78,562.6357800960541
158,0.008049475761289653,85.66,521.7592070102692
159,0.006297235707505756,85.26,556.1728179454803
160,0.00752251755274972,83.41,472.8138360977173
161,0.009695223876182497,84.39,580.3762295246124
162,0.00881509734172981,84.42,514.8177876472473
163,0.008143296554158594,84.74,554.6350717544556
164,0.007821173534525739,83.91,546.5840952396393
165,0.008735797049811221,86.3,513.1864082813263
166,0.005981692963692475,84.84,597.6808969974518
167,0.0070498648384883,83.87,531.1564733982086
168,0.007078580077883287,83.57,550.1714735031128
169,0.005974437663828569,83.39,540.6843740940094
170,0.007558104737807494,84.67,562.2199702262878
171,0.00794826022010604,83.77,519.993106842041
172,0.005400964904749379,84.97,527.7871775627136
173,0.0060208978799594585,85.88,576.8362052440643
174,0.0062947984343439565,85.03,562.3868255615234
175,0.00816003111963649,84.8,489.2336320877075
176,0.003995808583190921,84.48,554.3519477844238
177,0.005749765394515321,86.3,472.3563551902771
178,0.004998671006544222,85.54,573.8648691177368
179,0.007228893509054991,85.87,525.8308942317963
180,0.006429714850131616,85.91,564.8551542758942
181,0.006447281765971985,84.04,541.6011598110199
182,0.005844436910562164,82.69,529.37278175354
183,0.004972249129220324,83.5,530.0291264057159
184,0.012908905849337635,84.02,533.1413850784302
185,0.007784271488374003,85.13,551.7663795948029
186,0.006221096699102912,86.31,511.7913725376129
187,0.004490229090949781,85.39,566.6374506950378
188,0.0073302366735381085,84.53,558.7288649082184
189,0.00799987074591187,81.69,535.2251815795898
190,0.011327123525862662,86.17,506.18287110328674
191,0.005052365799723372,85.19,477.1636691093445
192,0.007358417258218068,84.72,543.1301651000977
193,0.0061025561987224745,84.65,543.512825012207
194,0.006877297530931291,86.28,487.07056975364685
195,0.004884889273137814,85.81,530.3390696048737
196,0.004791637811978168,84.41,546.874498128891
197,0.007606258059069279,85.28,537.1154541969299
198,0.006326433923575342,83.39,497.2279191017151
199,0.003978475069412917,85.84,554.1919436454773
200,0.005211324349772442,82.47,548.9532999992371
