communication_round,Loss,Accuracy,Time
86,0.013337142522606019,80.41,826.6906681060791
87,0.014194298701007736,82.3,955.2772290706635
88,0.015205948831230245,79.72,817.714586019516
89,0.019750758482336657,84.21,655.5571875572205
90,0.014891602933450012,83.73,712.8069624900818
91,0.014670910718527228,81.81,731.8780298233032
92,0.01568980208053549,81.53,658.3298995494843
93,0.015114180730317594,82.58,645.665118932724
94,0.011855021667934808,84.95,670.4073328971863
95,0.0163663778667576,81.35,707.646320104599
96,0.014273551852677414,81.05,684.8654546737671
97,0.011022063365010985,82.16,742.6094012260437
98,0.011311949952644893,83.02,672.0565147399902
99,0.01204944783164481,81.02,743.2909035682678
100,0.01343127061013136,79.47,704.7228853702545
101,0.014129129207125776,82.49,701.2949614524841
102,0.010884134938574168,82.43,666.454713344574
103,0.011219997400147582,83.29,774.8552505970001
104,0.012292488334504284,83.42,660.9942264556885
105,0.01631358485426889,82.21,670.7460050582886
106,0.012259037638200793,75.67,712.0539646148682
107,0.015336154297308113,83.05,770.633727312088
108,0.012384419315131947,83.23,676.0471124649048
109,0.013251104584058565,77.56,679.8173742294312
110,0.01421484786925481,80.31,672.7667012214661
111,0.012633435295975364,83.37,747.6224942207336
112,0.012508919754524239,78.43,631.1825852394104
113,0.014079852484813573,80.36,737.4733471870422
114,0.0097961509981729,82.68,741.9278311729431
115,0.008971274709490266,84.79,782.2733600139618
116,0.010174703951504504,78.27,709.152462720871
117,0.008512677803763632,81.29,716.4509384632111
118,0.012367681382314932,84.43,703.5538365840912
119,0.008789460968260793,82.32,694.6018488407135
120,0.00868628913874031,79.98,729.5963881015778
121,0.012248692902967113,82.03,667.513890504837
122,0.012502751532640539,82.51,702.9505984783173
123,0.010797054389482735,83.39,647.4419703483582
124,0.00980767061236001,83.71,683.8538465499878
125,0.007567325874054158,84.63,685.719202041626
126,0.00955174647396179,82.38,670.7735841274261
127,0.00883766500340677,81.72,669.7459895610809
128,0.006051231113642886,84.68,713.4835588932037
129,0.009740773242608039,79.73,680.3311247825623
130,0.008985580742092996,81.16,654.444611787796
131,0.010791085804390617,85.5,722.6849932670593
132,0.007709740051900493,81.38,736.3814780712128
133,0.008231387825555218,83.75,627.3055679798126
